hotel,arrival_date_year,is_canceled,lead_time,previous_cancellations,previous_bookings_not_canceled,booking_changes,total_of_special_requests,is_repeated_guest,deposit_type,reserved_room_type
City Hotel,2016,0,159,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,138,0,0,0,1,0,No Deposit,D
City Hotel,2016,0,82,0,0,0,2,0,No Deposit,D
City Hotel,2016,0,22,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,4,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,83,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,51,0,0,1,3,0,No Deposit,A
City Hotel,2016,0,46,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,43,0,0,0,2,0,No Deposit,D
City Hotel,2016,0,147,0,0,0,1,0,No Deposit,D
City Hotel,2016,0,110,0,0,1,0,0,No Deposit,D
City Hotel,2016,0,16,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,2,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,1,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,132,0,0,0,2,0,No Deposit,A
City Hotel,2016,0,133,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,90,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,90,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,1,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,1,0,0,0,0,0,No Deposit,D
City Hotel,2016,0,22,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,26,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,81,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,81,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,93,0,0,2,0,0,No Deposit,A
City Hotel,2016,0,101,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,0,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,63,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,37,0,0,0,3,0,No Deposit,F
City Hotel,2016,0,229,0,0,0,0,0,No Deposit,D
City Hotel,2016,0,54,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,29,0,0,0,0,0,No Deposit,D
City Hotel,2016,0,25,0,0,0,1,0,No Deposit,D
City Hotel,2016,0,25,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,55,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,55,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,55,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,55,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,55,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,169,0,0,0,1,0,No Deposit,F
City Hotel,2016,0,81,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,56,0,0,0,2,0,No Deposit,A
City Hotel,2016,0,19,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,140,0,0,0,1,0,No Deposit,D
City Hotel,2016,0,5,0,0,0,0,0,No Deposit,E
City Hotel,2016,0,15,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,131,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,73,0,0,0,2,0,No Deposit,D
City Hotel,2016,0,158,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,136,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,0,0,0,0,0,0,No Deposit,B
City Hotel,2016,0,76,0,0,0,2,0,No Deposit,A
City Hotel,2016,0,1,0,0,0,0,0,No Deposit,D
City Hotel,2016,0,7,0,1,1,0,1,No Deposit,A
City Hotel,2016,0,85,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,85,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,0,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,121,0,0,0,2,0,No Deposit,A
City Hotel,2016,0,153,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,153,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,118,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,125,0,0,0,2,0,No Deposit,A
City Hotel,2016,0,118,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,55,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,55,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,55,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,55,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,73,0,0,0,1,0,No Deposit,D
City Hotel,2016,0,76,0,0,0,0,0,No Deposit,D
City Hotel,2016,0,4,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,151,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,55,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,1,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,0,0,0,0,2,0,No Deposit,G
City Hotel,2016,0,0,0,0,0,0,1,No Deposit,A
City Hotel,2016,0,3,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,81,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,172,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,4,0,0,0,2,0,No Deposit,A
City Hotel,2016,0,15,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,4,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,169,0,0,2,2,0,No Deposit,F
City Hotel,2016,0,181,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,58,0,0,0,0,0,No Deposit,D
City Hotel,2016,0,20,0,0,0,1,0,No Deposit,E
City Hotel,2016,0,109,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,116,0,0,2,0,0,No Deposit,A
City Hotel,2016,0,88,0,0,1,0,0,No Deposit,D
City Hotel,2016,0,96,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,116,0,0,2,0,0,No Deposit,A
City Hotel,2016,0,121,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,126,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,73,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,146,0,0,0,2,0,No Deposit,D
City Hotel,2016,0,201,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,146,0,0,0,2,0,No Deposit,D
City Hotel,2016,0,146,0,0,0,2,0,No Deposit,D
City Hotel,2016,0,148,0,0,0,2,0,No Deposit,A
City Hotel,2016,0,148,0,0,1,3,0,No Deposit,A
City Hotel,2016,0,98,0,0,0,2,0,No Deposit,A
City Hotel,2016,0,162,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,0,0,0,2,2,1,No Deposit,A
City Hotel,2016,0,99,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,173,0,0,1,2,0,No Deposit,F
City Hotel,2016,0,173,0,0,1,2,0,No Deposit,A
City Hotel,2016,0,126,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,126,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,77,0,0,0,2,0,No Deposit,D
City Hotel,2016,0,156,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,109,0,0,2,1,0,No Deposit,A
City Hotel,2016,0,71,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,93,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,140,0,0,0,2,0,No Deposit,F
City Hotel,2016,0,35,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,118,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,87,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,168,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,145,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,179,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,145,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,2,0,0,0,2,0,No Deposit,A
City Hotel,2016,0,150,0,0,1,0,0,No Deposit,A
City Hotel,2016,0,17,0,0,0,2,0,No Deposit,A
City Hotel,2016,0,46,0,0,0,2,0,No Deposit,A
City Hotel,2016,0,14,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,30,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,44,0,0,2,0,0,No Deposit,A
City Hotel,2017,0,1,0,1,0,1,1,No Deposit,A
City Hotel,2017,0,6,0,2,0,0,1,No Deposit,A
City Hotel,2017,0,14,0,3,1,2,1,No Deposit,A
City Hotel,2016,0,1,0,0,0,1,0,No Deposit,D
City Hotel,2016,0,125,0,0,0,1,0,No Deposit,D
City Hotel,2016,0,0,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,7,0,0,0,2,0,No Deposit,E
City Hotel,2016,0,19,0,0,0,0,0,No Deposit,D
City Hotel,2016,0,19,0,0,0,2,0,No Deposit,D
City Hotel,2016,0,0,0,0,1,0,0,No Deposit,A
City Hotel,2016,0,116,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,137,0,0,1,0,0,No Deposit,A
City Hotel,2016,0,104,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,133,0,0,2,2,0,No Deposit,D
City Hotel,2016,0,0,0,0,0,0,1,No Deposit,D
City Hotel,2016,0,10,0,0,0,1,0,No Deposit,D
City Hotel,2016,0,158,0,0,1,1,0,No Deposit,A
City Hotel,2016,0,166,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,0,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,129,0,0,0,2,0,No Deposit,A
City Hotel,2016,0,0,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,91,0,0,0,0,0,No Deposit,D
City Hotel,2016,0,91,0,0,0,0,0,No Deposit,D
City Hotel,2016,0,141,0,0,1,1,0,No Deposit,A
City Hotel,2016,0,254,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,254,0,0,0,1,0,No Deposit,B
City Hotel,2016,0,254,0,0,0,1,0,No Deposit,B
City Hotel,2016,0,151,0,0,0,1,0,No Deposit,D
City Hotel,2016,0,116,0,0,0,2,0,No Deposit,D
City Hotel,2016,0,21,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,21,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,12,0,0,0,2,0,No Deposit,D
City Hotel,2016,0,10,0,0,0,2,0,No Deposit,E
City Hotel,2016,0,114,0,0,0,1,0,No Deposit,D
City Hotel,2016,0,179,0,0,0,2,0,No Deposit,A
City Hotel,2016,0,157,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,60,0,0,0,2,0,No Deposit,D
City Hotel,2016,0,109,0,0,0,4,0,No Deposit,A
City Hotel,2016,0,9,0,0,1,1,0,No Deposit,E
City Hotel,2016,0,162,0,0,0,1,0,No Deposit,D
City Hotel,2016,0,151,0,0,0,2,0,No Deposit,F
City Hotel,2016,0,157,0,0,2,1,0,No Deposit,A
City Hotel,2016,0,0,0,0,1,0,0,No Deposit,A
City Hotel,2016,0,8,0,0,0,0,0,No Deposit,E
City Hotel,2016,0,2,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,31,0,0,0,1,0,No Deposit,E
City Hotel,2016,0,27,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,96,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,28,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,13,0,0,0,3,0,No Deposit,F
City Hotel,2016,0,121,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,176,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,167,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,97,0,0,0,2,0,No Deposit,A
City Hotel,2016,0,1,0,0,0,0,0,No Deposit,D
City Hotel,2016,0,166,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,3,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,158,0,0,0,2,0,No Deposit,D
City Hotel,2016,0,128,0,0,0,2,0,No Deposit,A
City Hotel,2016,0,39,0,0,0,1,0,No Deposit,D
City Hotel,2016,0,142,0,0,0,2,0,No Deposit,D
City Hotel,2016,0,144,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,142,0,0,0,1,0,No Deposit,D
City Hotel,2016,0,1,0,0,0,2,0,No Deposit,A
City Hotel,2016,0,102,0,0,0,2,0,No Deposit,A
City Hotel,2016,0,44,0,0,1,1,0,No Deposit,D
City Hotel,2016,0,1,0,0,0,0,0,No Deposit,D
City Hotel,2016,0,82,0,0,2,1,0,No Deposit,D
City Hotel,2016,0,44,0,0,0,2,0,No Deposit,F
City Hotel,2016,0,80,0,0,0,0,0,No Deposit,D
City Hotel,2016,0,131,0,0,2,0,0,No Deposit,A
City Hotel,2016,0,151,0,0,0,1,0,No Deposit,D
City Hotel,2016,0,4,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,163,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,166,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,115,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,177,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,177,0,0,1,0,0,No Deposit,A
City Hotel,2016,0,12,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,177,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,177,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,177,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,10,0,0,1,0,0,No Deposit,A
City Hotel,2016,0,129,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,177,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,177,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,177,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,177,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,8,0,0,1,0,0,No Deposit,A
City Hotel,2016,0,177,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,77,0,0,0,2,0,No Deposit,D
City Hotel,2016,0,54,0,0,0,2,0,No Deposit,F
City Hotel,2016,0,100,0,0,2,2,0,No Deposit,A
City Hotel,2016,0,1,0,0,0,1,0,No Deposit,D
City Hotel,2016,0,80,0,0,0,3,0,No Deposit,D
City Hotel,2016,0,105,0,0,3,1,0,No Deposit,A
City Hotel,2016,0,6,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,156,0,0,1,1,0,No Deposit,B
City Hotel,2016,0,156,0,0,0,1,0,No Deposit,B
City Hotel,2016,0,176,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,176,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,110,0,0,0,2,0,No Deposit,D
City Hotel,2016,0,103,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,178,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,0,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,180,0,0,1,0,0,No Deposit,A
City Hotel,2016,0,180,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,137,0,0,2,0,0,No Deposit,A
City Hotel,2016,0,0,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,110,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,156,0,0,2,0,0,No Deposit,A
City Hotel,2016,0,130,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,113,0,0,0,2,0,No Deposit,D
City Hotel,2016,0,113,0,0,0,1,0,No Deposit,D
City Hotel,2016,0,151,0,0,0,1,0,No Deposit,D
City Hotel,2016,0,113,0,0,0,0,0,No Deposit,D
City Hotel,2016,0,31,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,177,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,0,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,75,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,184,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,45,0,0,0,2,0,No Deposit,D
City Hotel,2016,0,51,0,1,0,2,0,No Deposit,D
City Hotel,2016,0,4,0,0,0,3,0,No Deposit,G
City Hotel,2016,0,142,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,157,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,110,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,138,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,157,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,2,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,176,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,176,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,141,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,141,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,141,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,10,0,0,1,0,0,No Deposit,A
City Hotel,2016,0,5,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,108,0,0,0,2,0,No Deposit,D
City Hotel,2016,0,79,0,0,1,2,0,No Deposit,D
City Hotel,2016,0,148,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,25,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,150,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,0,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,110,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,1,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,98,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,165,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,109,0,0,0,2,0,No Deposit,D
City Hotel,2016,0,141,0,0,0,0,0,No Deposit,D
City Hotel,2016,0,141,0,0,0,1,0,No Deposit,D
City Hotel,2016,0,7,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,0,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,121,0,0,2,1,0,No Deposit,A
City Hotel,2016,0,94,0,0,0,1,0,No Deposit,D
City Hotel,2016,0,127,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,128,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,3,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,60,0,0,0,1,0,No Deposit,E
City Hotel,2016,0,109,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,4,0,0,0,2,0,No Deposit,A
City Hotel,2016,0,7,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,98,0,0,1,1,0,No Deposit,A
City Hotel,2016,0,165,0,0,2,0,0,No Deposit,A
City Hotel,2016,0,28,0,0,0,2,0,No Deposit,A
City Hotel,2016,0,166,0,0,0,2,0,No Deposit,A
City Hotel,2016,0,70,0,0,0,3,0,No Deposit,A
City Hotel,2016,0,70,0,0,0,3,0,No Deposit,A
City Hotel,2016,0,193,0,0,1,0,0,No Deposit,A
City Hotel,2016,0,165,0,0,2,1,0,No Deposit,A
City Hotel,2016,0,99,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,155,0,0,2,1,0,No Deposit,A
City Hotel,2016,0,88,0,0,0,1,0,No Deposit,D
City Hotel,2016,0,0,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,39,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,154,0,0,0,1,0,No Deposit,D
City Hotel,2016,0,56,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,149,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,125,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,48,0,0,0,3,0,No Deposit,A
City Hotel,2016,0,1,0,0,0,2,0,No Deposit,D
City Hotel,2016,0,103,0,0,0,3,0,No Deposit,A
City Hotel,2016,0,112,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,102,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,36,0,0,0,2,0,No Deposit,A
City Hotel,2016,0,119,0,0,0,0,0,No Deposit,D
City Hotel,2016,0,60,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,48,0,0,0,2,0,No Deposit,A
City Hotel,2016,0,7,0,0,0,2,0,No Deposit,A
City Hotel,2016,0,109,0,0,3,4,0,No Deposit,A
City Hotel,2016,0,109,0,0,3,4,0,No Deposit,D
City Hotel,2016,0,22,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,1,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,0,0,0,0,0,0,No Deposit,G
City Hotel,2016,0,184,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,127,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,120,0,0,0,1,0,No Deposit,B
City Hotel,2016,0,120,0,0,0,1,0,No Deposit,B
City Hotel,2016,0,112,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,0,0,0,0,0,0,No Deposit,F
City Hotel,2016,0,108,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,128,0,0,0,2,0,No Deposit,A
City Hotel,2016,0,133,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,269,0,0,0,0,0,No Deposit,D
City Hotel,2016,0,73,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,79,0,0,0,2,0,No Deposit,D
City Hotel,2016,0,57,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,60,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,0,0,0,0,1,0,No Deposit,A
City Hotel,2017,0,5,0,1,0,2,1,No Deposit,A
City Hotel,2016,0,122,0,0,0,2,0,No Deposit,A
City Hotel,2016,0,122,0,0,0,2,0,No Deposit,A
City Hotel,2016,0,159,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,125,0,0,0,0,0,No Deposit,F
City Hotel,2016,0,0,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,6,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,0,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,6,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,3,0,1,1,1,1,No Deposit,A
City Hotel,2017,0,13,0,2,0,1,1,No Deposit,D
City Hotel,2016,0,117,0,0,0,2,0,No Deposit,D
City Hotel,2016,0,90,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,51,0,0,0,1,0,No Deposit,D
City Hotel,2016,0,27,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,89,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,2,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,147,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,30,0,0,0,4,0,No Deposit,D
City Hotel,2016,0,103,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,6,0,0,0,1,0,No Deposit,D
City Hotel,2016,0,53,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,12,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,12,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,35,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,13,0,0,0,0,0,No Deposit,A
City Hotel,2016,1,0,0,1,0,0,1,No Deposit,A
City Hotel,2016,0,13,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,13,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,0,0,1,0,0,1,No Deposit,A
City Hotel,2016,0,152,0,0,2,1,0,No Deposit,A
City Hotel,2016,0,177,0,0,0,0,0,No Deposit,G
City Hotel,2016,0,152,0,0,2,2,0,No Deposit,A
City Hotel,2016,0,152,0,0,2,2,0,No Deposit,A
City Hotel,2016,0,152,0,0,2,2,0,No Deposit,A
City Hotel,2016,0,1,0,0,0,2,0,No Deposit,A
City Hotel,2016,0,34,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,155,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,111,0,0,0,2,0,No Deposit,A
City Hotel,2016,0,176,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,78,0,0,2,1,0,No Deposit,D
City Hotel,2016,0,151,0,0,2,2,0,No Deposit,D
City Hotel,2016,0,82,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,45,0,0,0,2,0,No Deposit,D
City Hotel,2016,0,132,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,159,0,0,0,0,0,No Deposit,F
City Hotel,2016,0,12,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,154,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,12,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,112,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,154,0,0,0,1,0,No Deposit,D
City Hotel,2016,0,117,0,0,1,1,0,No Deposit,A
City Hotel,2016,0,55,0,0,2,1,0,No Deposit,E
City Hotel,2016,0,36,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,36,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,17,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,17,0,0,0,0,0,No Deposit,D
City Hotel,2016,0,103,0,0,2,1,0,No Deposit,A
City Hotel,2016,0,131,0,0,2,2,0,No Deposit,A
City Hotel,2016,0,113,0,0,0,2,0,No Deposit,D
City Hotel,2016,0,52,0,0,1,1,0,No Deposit,D
City Hotel,2016,0,3,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,3,0,0,1,0,0,No Deposit,E
City Hotel,2016,0,91,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,145,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,86,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,20,0,0,0,0,0,No Deposit,D
City Hotel,2016,0,84,0,0,0,0,0,No Deposit,D
City Hotel,2016,0,65,0,0,0,1,0,No Deposit,D
City Hotel,2016,0,76,0,0,0,0,0,No Deposit,D
City Hotel,2016,0,65,0,0,0,0,0,No Deposit,D
City Hotel,2016,0,3,0,0,0,2,0,No Deposit,A
City Hotel,2016,0,7,0,0,0,1,0,No Deposit,D
City Hotel,2016,0,97,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,97,0,0,1,1,0,No Deposit,A
City Hotel,2016,0,93,0,0,0,2,0,No Deposit,A
City Hotel,2016,0,65,0,0,0,4,0,No Deposit,D
City Hotel,2016,0,143,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,143,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,101,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,101,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,64,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,102,0,0,0,0,0,No Deposit,D
City Hotel,2016,0,93,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,93,0,0,0,2,0,No Deposit,D
City Hotel,2016,0,69,0,0,1,3,0,No Deposit,E
City Hotel,2016,0,283,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,85,0,0,0,2,0,No Deposit,D
City Hotel,2016,0,136,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,128,0,0,2,1,0,No Deposit,D
City Hotel,2016,0,90,0,0,0,2,0,No Deposit,D
City Hotel,2016,0,75,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,143,0,0,0,2,0,No Deposit,A
City Hotel,2016,0,108,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,110,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,6,0,0,1,2,0,No Deposit,A
City Hotel,2016,0,30,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,9,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,119,0,0,0,0,0,No Deposit,G
City Hotel,2016,0,50,0,0,0,0,0,No Deposit,D
City Hotel,2016,0,18,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,7,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,43,0,0,0,1,0,No Deposit,D
City Hotel,2016,0,66,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,0,0,0,0,0,0,No Deposit,A
City Hotel,2016,0,152,0,0,3,3,0,No Deposit,D
City Hotel,2016,0,79,0,0,0,0,0,No Deposit,D
City Hotel,2016,0,141,0,0,4,1,0,No Deposit,A
City Hotel,2016,0,128,0,0,2,1,0,No Deposit,D
City Hotel,2016,0,128,0,0,3,2,0,No Deposit,A
City Hotel,2016,0,89,0,0,0,1,0,No Deposit,F
City Hotel,2016,0,239,0,0,0,1,0,No Deposit,A
City Hotel,2016,0,120,0,0,1,0,0,No Deposit,D
